store_number,year,week_of_year,product_mdm_id_norm,product_mdm_id,product_family,product_class,pizza_size_inches,weekly_sales,weekend_ratio,avg_month,store_city,store_state
50,2025,34,108564,108564.0,Seasoning Packet,Seasoning Packet,,13,0.2,8.0,Louisville,KY
50,2025,35,108564,108564.0,Seasoning Packet,Seasoning Packet,,25,0.45454545454545453,8.0,Louisville,KY
50,2025,36,108564,108564.0,Seasoning Packet,Seasoning Packet,,21,0.3333333333333333,9.0,Louisville,KY
50,2025,37,108564,108564.0,Seasoning Packet,Seasoning Packet,,17,0.4444444444444444,9.0,Louisville,KY
50,2025,38,108564,108564.0,Seasoning Packet,Seasoning Packet,,19,0.23076923076923078,9.0,Louisville,KY
50,2025,39,108564,108564.0,Seasoning Packet,Seasoning Packet,,35,0.4444444444444444,9.0,Louisville,KY
50,2025,40,108564,108564.0,Seasoning Packet,Seasoning Packet,,17,0.5,10.0,Louisville,KY
50,2025,41,108564,108564.0,Seasoning Packet,Seasoning Packet,,6,0.0,10.0,Louisville,KY
50,2025,42,108564,108564.0,Seasoning Packet,Seasoning Packet,,20,0.2727272727272727,10.0,Louisville,KY
50,2025,43,108564,108564.0,Seasoning Packet,Seasoning Packet,,9,0.3333333333333333,10.0,Louisville,KY
50,2025,27,108566,108566.0,Dipping Sauce,Dipping Sauce,,71,0.4090909090909091,7.0,Louisville,KY
50,2025,28,108566,108566.0,Dipping Sauce,Dipping Sauce,,95,0.3392857142857143,7.0,Louisville,KY
50,2025,29,108566,108566.0,Dipping Sauce,Dipping Sauce,,68,0.2631578947368421,7.0,Louisville,KY
50,2025,30,108566,108566.0,Dipping Sauce,Dipping Sauce,,74,0.2682926829268293,7.0,Louisville,KY
50,2025,31,108566,108566.0,Dipping Sauce,Dipping Sauce,,80,0.3695652173913043,7.478260869565218,Louisville,KY
50,2025,32,108566,108566.0,Dipping Sauce,Dipping Sauce,,82,0.2608695652173913,8.0,Louisville,KY
50,2025,33,108566,108566.0,Dipping Sauce,Dipping Sauce,,98,0.23728813559322035,8.0,Louisville,KY
50,2025,34,108566,108566.0,Dipping Sauce,Dipping Sauce,,95,0.3877551020408163,8.0,Louisville,KY
50,2025,35,108566,108566.0,Dipping Sauce,Dipping Sauce,,88,0.43137254901960786,8.0,Louisville,KY
50,2025,36,108566,108566.0,Dipping Sauce,Dipping Sauce,,61,0.41025641025641024,9.0,Louisville,KY
50,2025,37,108566,108566.0,Dipping Sauce,Dipping Sauce,,76,0.38181818181818183,9.0,Louisville,KY
50,2025,38,108566,108566.0,Dipping Sauce,Dipping Sauce,,104,0.3968253968253968,9.0,Louisville,KY
50,2025,39,108566,108566.0,Dipping Sauce,Dipping Sauce,,138,0.37349397590361444,9.0,Louisville,KY
50,2025,40,108566,108566.0,Dipping Sauce,Dipping Sauce,,94,0.5384615384615384,9.846153846153847,Louisville,KY
50,2025,41,108566,108566.0,Dipping Sauce,Dipping Sauce,,59,0.3333333333333333,10.0,Louisville,KY
50,2025,42,108566,108566.0,Dipping Sauce,Dipping Sauce,,87,0.3404255319148936,10.0,Louisville,KY
50,2025,43,108566,108566.0,Dipping Sauce,Dipping Sauce,,104,0.4915254237288136,10.0,Louisville,KY
50,2025,27,108568,108568.0,Dipping Sauce,Dipping Sauce,,46,0.6,7.0,Louisville,KY
50,2025,28,108568,108568.0,Dipping Sauce,Dipping Sauce,,108,0.3,7.0,Louisville,KY
50,2025,29,108568,108568.0,Dipping Sauce,Dipping Sauce,,63,0.38461538461538464,7.0,Louisville,KY
50,2025,30,108568,108568.0,Dipping Sauce,Dipping Sauce,,71,0.39285714285714285,7.0,Louisville,KY
50,2025,31,108568,108568.0,Dipping Sauce,Dipping Sauce,,64,0.2571428571428571,7.6,Louisville,KY
50,2025,32,108568,108568.0,Dipping Sauce,Dipping Sauce,,101,0.3684210526315789,8.0,Louisville,KY
50,2025,33,108568,108568.0,Dipping Sauce,Dipping Sauce,,93,0.4857142857142857,8.0,Louisville,KY
50,2025,34,108568,108568.0,Dipping Sauce,Dipping Sauce,,55,0.375,8.0,Louisville,KY
50,2025,35,108568,108568.0,Dipping Sauce,Dipping Sauce,,79,0.3870967741935484,8.0,Louisville,KY
50,2025,36,108568,108568.0,Dipping Sauce,Dipping Sauce,,60,0.20833333333333334,9.0,Louisville,KY
50,2025,37,108568,108568.0,Dipping Sauce,Dipping Sauce,,86,0.32432432432432434,9.0,Louisville,KY
50,2025,38,108568,108568.0,Dipping Sauce,Dipping Sauce,,90,0.4864864864864865,9.0,Louisville,KY
50,2025,39,108568,108568.0,Dipping Sauce,Dipping Sauce,,103,0.3137254901960784,9.0,Louisville,KY
50,2025,40,108568,108568.0,Dipping Sauce,Dipping Sauce,,133,0.3404255319148936,9.808510638297872,Louisville,KY
50,2025,41,108568,108568.0,Dipping Sauce,Dipping Sauce,,67,0.18181818181818182,10.0,Louisville,KY
50,2025,42,108568,108568.0,Dipping Sauce,Dipping Sauce,,72,0.225,10.0,Louisville,KY
50,2025,43,108568,108568.0,Dipping Sauce,Dipping Sauce,,69,0.4358974358974359,10.0,Louisville,KY
50,2025,27,108570,108570.0,Add-On,Add-On,,5,0.6666666666666666,7.0,Louisville,KY
50,2025,28,108570,108570.0,Add-On,Add-On,,1,1.0,7.0,Louisville,KY
50,2025,29,108570,108570.0,Add-On,Add-On,,1,0.0,7.0,Louisville,KY
50,2025,30,108570,108570.0,Add-On,Add-On,,1,0.0,7.0,Louisville,KY
50,2025,31,108570,108570.0,Add-On,Add-On,,4,0.0,7.0,Louisville,KY
50,2025,32,108570,108570.0,Add-On,Add-On,,4,0.5,8.0,Louisville,KY
50,2025,33,108570,108570.0,Add-On,Add-On,,3,0.0,8.0,Louisville,KY
50,2025,34,108570,108570.0,Add-On,Add-On,,5,0.0,8.0,Louisville,KY
50,2025,35,108570,108570.0,Add-On,Add-On,,5,0.0,8.0,Louisville,KY
50,2025,36,108570,108570.0,Add-On,Add-On,,1,0.0,9.0,Louisville,KY
50,2025,37,108570,108570.0,Add-On,Add-On,,4,0.6666666666666666,9.0,Louisville,KY
50,2025,38,108570,108570.0,Add-On,Add-On,,16,0.7,9.0,Louisville,KY
50,2025,39,108570,108570.0,Add-On,Add-On,,3,0.3333333333333333,9.0,Louisville,KY
50,2025,40,108570,108570.0,Add-On,Add-On,,3,0.6666666666666666,9.666666666666666,Louisville,KY
50,2025,41,108570,108570.0,Add-On,Add-On,,5,0.75,10.0,Louisville,KY
50,2025,42,108570,108570.0,Add-On,Add-On,,1,0.0,10.0,Louisville,KY
50,2025,43,108570,108570.0,Add-On,Add-On,,8,0.0,10.0,Louisville,KY
50,2025,29,108572,108572.0,Add-On,Add-On,,1,1.0,7.0,Louisville,KY
50,2025,30,108572,108572.0,Add-On,Add-On,,2,1.0,7.0,Louisville,KY
50,2025,31,108572,108572.0,Add-On,Add-On,,2,0.0,7.0,Louisville,KY
50,2025,32,108572,108572.0,Add-On,Add-On,,3,0.0,8.0,Louisville,KY
50,2025,33,108572,108572.0,Add-On,Add-On,,2,0.0,8.0,Louisville,KY
50,2025,40,108572,108572.0,Add-On,Add-On,,1,0.0,10.0,Louisville,KY
50,2025,41,108572,108572.0,Add-On,Add-On,,2,0.0,10.0,Louisville,KY
50,2025,43,108572,108572.0,Add-On,Add-On,,6,0.5,10.0,Louisville,KY
50,2025,27,108574,108574.0,Dipping Sauce,Dipping Sauce,,7,0.5,7.0,Louisville,KY
50,2025,28,108574,108574.0,Dipping Sauce,Dipping Sauce,,9,0.3333333333333333,7.0,Louisville,KY
50,2025,29,108574,108574.0,Dipping Sauce,Dipping Sauce,,4,0.0,7.0,Louisville,KY
50,2025,30,108574,108574.0,Dipping Sauce,Dipping Sauce,,8,0.3333333333333333,7.0,Louisville,KY
50,2025,31,108574,108574.0,Dipping Sauce,Dipping Sauce,,4,0.6666666666666666,7.666666666666667,Louisville,KY
50,2025,32,108574,108574.0,Dipping Sauce,Dipping Sauce,,6,0.75,8.0,Louisville,KY
50,2025,33,108574,108574.0,Dipping Sauce,Dipping Sauce,,8,0.0,8.0,Louisville,KY
50,2025,34,108574,108574.0,Dipping Sauce,Dipping Sauce,,2,0.0,8.0,Louisville,KY
50,2025,35,108574,108574.0,Dipping Sauce,Dipping Sauce,,2,0.5,8.0,Louisville,KY
50,2025,36,108574,108574.0,Dipping Sauce,Dipping Sauce,,2,0.0,9.0,Louisville,KY
50,2025,37,108574,108574.0,Dipping Sauce,Dipping Sauce,,2,0.5,9.0,Louisville,KY
50,2025,38,108574,108574.0,Dipping Sauce,Dipping Sauce,,4,0.0,9.0,Louisville,KY
50,2025,39,108574,108574.0,Dipping Sauce,Dipping Sauce,,6,0.5,9.0,Louisville,KY
50,2025,40,108574,108574.0,Dipping Sauce,Dipping Sauce,,1,1.0,10.0,Louisville,KY
50,2025,41,108574,108574.0,Dipping Sauce,Dipping Sauce,,9,0.16666666666666666,10.0,Louisville,KY
50,2025,42,108574,108574.0,Dipping Sauce,Dipping Sauce,,3,0.0,10.0,Louisville,KY
50,2025,43,108574,108574.0,Dipping Sauce,Dipping Sauce,,2,0.5,10.0,Louisville,KY
50,2025,28,108576,108576.0,Dipping Sauce,Dipping Sauce,,4,0.5,7.0,Louisville,KY
50,2025,29,108576,108576.0,Dipping Sauce,Dipping Sauce,,1,0.0,7.0,Louisville,KY
50,2025,30,108576,108576.0,Dipping Sauce,Dipping Sauce,,1,1.0,7.0,Louisville,KY
50,2025,31,108576,108576.0,Dipping Sauce,Dipping Sauce,,2,1.0,8.0,Louisville,KY
50,2025,32,108576,108576.0,Dipping Sauce,Dipping Sauce,,1,0.0,8.0,Louisville,KY
50,2025,35,108576,108576.0,Dipping Sauce,Dipping Sauce,,1,0.0,8.0,Louisville,KY
50,2025,36,108576,108576.0,Dipping Sauce,Dipping Sauce,,1,0.0,9.0,Louisville,KY
50,2025,37,108576,108576.0,Dipping Sauce,Dipping Sauce,,2,0.0,9.0,Louisville,KY
50,2025,38,108576,108576.0,Dipping Sauce,Dipping Sauce,,6,0.4,9.0,Louisville,KY
50,2025,39,108576,108576.0,Dipping Sauce,Dipping Sauce,,2,0.0,9.0,Louisville,KY
50,2025,41,108576,108576.0,Dipping Sauce,Dipping Sauce,,2,1.0,10.0,Louisville,KY
50,2025,42,108576,108576.0,Dipping Sauce,Dipping Sauce,,2,0.0,10.0,Louisville,KY
50,2025,28,108578,108578.0,Dipping Sauce,Dipping Sauce,,1,0.0,7.0,Louisville,KY
50,2025,30,108578,108578.0,Dipping Sauce,Dipping Sauce,,4,0.0,7.0,Louisville,KY
50,2025,31,108578,108578.0,Dipping Sauce,Dipping Sauce,,2,0.0,7.0,Louisville,KY
50,2025,32,108578,108578.0,Dipping Sauce,Dipping Sauce,,1,0.0,8.0,Louisville,KY
50,2025,33,108578,108578.0,Dipping Sauce,Dipping Sauce,,3,0.3333333333333333,8.0,Louisville,KY
50,2025,34,108578,108578.0,Dipping Sauce,Dipping Sauce,,4,0.5,8.0,Louisville,KY
50,2025,35,108578,108578.0,Dipping Sauce,Dipping Sauce,,7,0.0,8.0,Louisville,KY
50,2025,27,108580,108580.0,Dipping Sauce,Dipping Sauce,,4,0.3333333333333333,7.0,Louisville,KY
50,2025,28,108580,108580.0,Dipping Sauce,Dipping Sauce,,1,0.0,7.0,Louisville,KY
50,2025,29,108580,108580.0,Dipping Sauce,Dipping Sauce,,2,0.0,7.0,Louisville,KY
50,2025,30,108580,108580.0,Dipping Sauce,Dipping Sauce,,5,0.0,7.0,Louisville,KY
50,2025,31,108580,108580.0,Dipping Sauce,Dipping Sauce,,1,1.0,8.0,Louisville,KY
50,2025,32,108580,108580.0,Dipping Sauce,Dipping Sauce,,4,0.5,8.0,Louisville,KY
50,2025,33,108580,108580.0,Dipping Sauce,Dipping Sauce,,3,1.0,8.0,Louisville,KY
50,2025,34,108580,108580.0,Dipping Sauce,Dipping Sauce,,1,0.0,8.0,Louisville,KY
50,2025,35,108580,108580.0,Dipping Sauce,Dipping Sauce,,4,0.5,8.0,Louisville,KY
50,2025,36,108580,108580.0,Dipping Sauce,Dipping Sauce,,3,0.3333333333333333,9.0,Louisville,KY
50,2025,38,108580,108580.0,Dipping Sauce,Dipping Sauce,,12,0.3333333333333333,9.0,Louisville,KY
50,2025,39,108580,108580.0,Dipping Sauce,Dipping Sauce,,4,0.25,9.0,Louisville,KY
50,2025,40,108580,108580.0,Dipping Sauce,Dipping Sauce,,5,0.6,9.8,Louisville,KY
50,2025,42,108580,108580.0,Dipping Sauce,Dipping Sauce,,2,1.0,10.0,Louisville,KY
50,2025,43,108580,108580.0,Dipping Sauce,Dipping Sauce,,2,0.0,10.0,Louisville,KY
50,2025,27,108592,108592.0,Dipping Sauce,Dipping Sauce,,2,1.0,7.0,Louisville,KY
50,2025,28,108592,108592.0,Dipping Sauce,Dipping Sauce,,3,0.3333333333333333,7.0,Louisville,KY
50,2025,29,108592,108592.0,Dipping Sauce,Dipping Sauce,,4,0.3333333333333333,7.0,Louisville,KY
50,2025,30,108592,108592.0,Dipping Sauce,Dipping Sauce,,4,0.25,7.0,Louisville,KY
50,2025,31,108592,108592.0,Dipping Sauce,Dipping Sauce,,4,0.3333333333333333,7.333333333333333,Louisville,KY
50,2025,32,108592,108592.0,Dipping Sauce,Dipping Sauce,,7,0.6666666666666666,8.0,Louisville,KY
50,2025,33,108592,108592.0,Dipping Sauce,Dipping Sauce,,1,1.0,8.0,Louisville,KY
50,2025,34,108592,108592.0,Dipping Sauce,Dipping Sauce,,3,0.0,8.0,Louisville,KY
50,2025,35,108592,108592.0,Dipping Sauce,Dipping Sauce,,10,0.42857142857142855,8.0,Louisville,KY
50,2025,36,108592,108592.0,Dipping Sauce,Dipping Sauce,,3,0.5,9.0,Louisville,KY
50,2025,37,108592,108592.0,Dipping Sauce,Dipping Sauce,,6,1.0,9.0,Louisville,KY
50,2025,38,108592,108592.0,Dipping Sauce,Dipping Sauce,,8,0.0,9.0,Louisville,KY
50,2025,39,108592,108592.0,Dipping Sauce,Dipping Sauce,,13,0.3333333333333333,9.0,Louisville,KY
50,2025,40,108592,108592.0,Dipping Sauce,Dipping Sauce,,9,0.2857142857142857,9.571428571428571,Louisville,KY
50,2025,41,108592,108592.0,Dipping Sauce,Dipping Sauce,,1,1.0,10.0,Louisville,KY
50,2025,42,108592,108592.0,Dipping Sauce,Dipping Sauce,,4,0.25,10.0,Louisville,KY
50,2025,43,108592,108592.0,Dipping Sauce,Dipping Sauce,,4,0.3333333333333333,10.0,Louisville,KY
50,2025,27,108594,108594.0,Baked Dessert,Baked Dessert,,19,0.5789473684210527,7.0,Louisville,KY
50,2025,28,108594,108594.0,Baked Dessert,Baked Dessert,,25,0.44,7.0,Louisville,KY
50,2025,29,108594,108594.0,Baked Dessert,Baked Dessert,,29,0.25925925925925924,7.0,Louisville,KY
50,2025,30,108594,108594.0,Baked Dessert,Baked Dessert,,23,0.4090909090909091,7.0,Louisville,KY
50,2025,31,108594,108594.0,Baked Dessert,Baked Dessert,,22,0.5909090909090909,7.7272727272727275,Louisville,KY
50,2025,32,108594,108594.0,Baked Dessert,Baked Dessert,,27,0.4,8.0,Louisville,KY
50,2025,33,108594,108594.0,Baked Dessert,Baked Dessert,,38,0.3125,8.0,Louisville,KY
50,2025,34,108594,108594.0,Baked Dessert,Baked Dessert,,25,0.28,8.0,Louisville,KY
50,2025,35,108594,108594.0,Baked Dessert,Baked Dessert,,23,0.391304347826087,8.0,Louisville,KY
50,2025,36,108594,108594.0,Baked Dessert,Baked Dessert,,23,0.43478260869565216,9.0,Louisville,KY
50,2025,37,108594,108594.0,Baked Dessert,Baked Dessert,,30,0.4827586206896552,9.0,Louisville,KY
50,2025,38,108594,108594.0,Baked Dessert,Baked Dessert,,34,0.45454545454545453,9.0,Louisville,KY
50,2025,39,108594,108594.0,Baked Dessert,Baked Dessert,,32,0.4375,9.0,Louisville,KY
50,2025,40,108594,108594.0,Baked Dessert,Baked Dessert,,19,0.42105263157894735,9.736842105263158,Louisville,KY
50,2025,41,108594,108594.0,Baked Dessert,Baked Dessert,,21,0.3333333333333333,10.0,Louisville,KY
50,2025,42,108594,108594.0,Baked Dessert,Baked Dessert,,19,0.5789473684210527,10.0,Louisville,KY
50,2025,43,108594,108594.0,Baked Dessert,Baked Dessert,,17,0.47058823529411764,10.0,Louisville,KY
50,2025,27,108596,108596.0,Baked Dessert,Baked Dessert,,24,0.375,7.0,Louisville,KY
50,2025,28,108596,108596.0,Baked Dessert,Baked Dessert,,36,0.37142857142857144,7.0,Louisville,KY
50,2025,29,108596,108596.0,Baked Dessert,Baked Dessert,,35,0.3235294117647059,7.0,Louisville,KY
50,2025,30,108596,108596.0,Baked Dessert,Baked Dessert,,21,0.3,7.0,Louisville,KY
50,2025,31,108596,108596.0,Baked Dessert,Baked Dessert,,24,0.3181818181818182,7.409090909090909,Louisville,KY
50,2025,32,108596,108596.0,Baked Dessert,Baked Dessert,,35,0.1935483870967742,8.0,Louisville,KY
50,2025,33,108596,108596.0,Baked Dessert,Baked Dessert,,26,0.13043478260869565,8.0,Louisville,KY
50,2025,34,108596,108596.0,Baked Dessert,Baked Dessert,,20,0.25,8.0,Louisville,KY
50,2025,35,108596,108596.0,Baked Dessert,Baked Dessert,,22,0.45454545454545453,8.0,Louisville,KY
50,2025,36,108596,108596.0,Baked Dessert,Baked Dessert,,26,0.19230769230769232,9.0,Louisville,KY
50,2025,37,108596,108596.0,Baked Dessert,Baked Dessert,,40,0.425,9.0,Louisville,KY
50,2025,38,108596,108596.0,Baked Dessert,Baked Dessert,,37,0.4166666666666667,9.0,Louisville,KY
50,2025,39,108596,108596.0,Baked Dessert,Baked Dessert,,29,0.3448275862068966,9.0,Louisville,KY
50,2025,40,108596,108596.0,Baked Dessert,Baked Dessert,,34,0.3235294117647059,9.852941176470589,Louisville,KY
50,2025,41,108596,108596.0,Baked Dessert,Baked Dessert,,20,0.3,10.0,Louisville,KY
50,2025,42,108596,108596.0,Baked Dessert,Baked Dessert,,23,0.3181818181818182,10.0,Louisville,KY
50,2025,43,108596,108596.0,Baked Dessert,Baked Dessert,,23,0.391304347826087,10.0,Louisville,KY
50,2025,27,108598,108598.0,Baked Dessert,Baked Dessert,,24,0.34782608695652173,7.0,Louisville,KY
50,2025,28,108598,108598.0,Baked Dessert,Baked Dessert,,26,0.43478260869565216,7.0,Louisville,KY
50,2025,29,108598,108598.0,Baked Dessert,Baked Dessert,,29,0.46153846153846156,7.0,Louisville,KY
50,2025,30,108598,108598.0,Baked Dessert,Baked Dessert,,24,0.30434782608695654,7.0,Louisville,KY
50,2025,31,108598,108598.0,Baked Dessert,Baked Dessert,,36,0.3333333333333333,7.527777777777778,Louisville,KY
50,2025,32,108598,108598.0,Baked Dessert,Baked Dessert,,19,0.2222222222222222,8.0,Louisville,KY
50,2025,33,108598,108598.0,Baked Dessert,Baked Dessert,,27,0.2916666666666667,8.0,Louisville,KY
50,2025,34,108598,108598.0,Baked Dessert,Baked Dessert,,23,0.4782608695652174,8.0,Louisville,KY
50,2025,35,108598,108598.0,Baked Dessert,Baked Dessert,,32,0.4827586206896552,8.0,Louisville,KY
50,2025,36,108598,108598.0,Baked Dessert,Baked Dessert,,20,0.47368421052631576,9.0,Louisville,KY
50,2025,37,108598,108598.0,Baked Dessert,Baked Dessert,,25,0.5416666666666666,9.0,Louisville,KY
50,2025,38,108598,108598.0,Baked Dessert,Baked Dessert,,28,0.37037037037037035,9.0,Louisville,KY
50,2025,39,108598,108598.0,Baked Dessert,Baked Dessert,,36,0.23529411764705882,9.0,Louisville,KY
50,2025,40,108598,108598.0,Baked Dessert,Baked Dessert,,22,0.5238095238095238,9.80952380952381,Louisville,KY
50,2025,41,108598,108598.0,Baked Dessert,Baked Dessert,,23,0.45454545454545453,10.0,Louisville,KY
50,2025,42,108598,108598.0,Baked Dessert,Baked Dessert,,21,0.5238095238095238,10.0,Louisville,KY
50,2025,43,108598,108598.0,Baked Dessert,Baked Dessert,,19,0.5,10.0,Louisville,KY
50,2025,27,108606,108606.0,Soft Drink,Dr. Pepper,,18,0.35294117647058826,7.0,Louisville,KY
50,2025,28,108606,108606.0,Soft Drink,Dr. Pepper,,19,0.3888888888888889,7.0,Louisville,KY
50,2025,29,108606,108606.0,Soft Drink,Dr. Pepper,,24,0.2608695652173913,7.0,Louisville,KY
50,2025,30,108606,108606.0,Soft Drink,Dr. Pepper,,15,0.3333333333333333,7.0,Louisville,KY
50,2025,31,108606,108606.0,Soft Drink,Dr. Pepper,,14,0.2857142857142857,7.428571428571429,Louisville,KY
50,2025,32,108606,108606.0,Soft Drink,Dr. Pepper,,11,0.45454545454545453,8.0,Louisville,KY
50,2025,33,108606,108606.0,Soft Drink,Dr. Pepper,,17,0.4375,8.0,Louisville,KY
50,2025,34,108606,108606.0,Soft Drink,Dr. Pepper,,13,0.15384615384615385,8.0,Louisville,KY
50,2025,35,108606,108606.0,Soft Drink,Dr. Pepper,,22,0.42857142857142855,8.0,Louisville,KY
50,2025,36,108606,108606.0,Soft Drink,Dr. Pepper,,17,0.4117647058823529,9.0,Louisville,KY
50,2025,37,108606,108606.0,Soft Drink,Dr. Pepper,,24,0.2727272727272727,9.0,Louisville,KY
50,2025,38,108606,108606.0,Soft Drink,Dr. Pepper,,34,0.45454545454545453,9.0,Louisville,KY
50,2025,39,108606,108606.0,Soft Drink,Dr. Pepper,,33,0.45454545454545453,9.0,Louisville,KY
50,2025,40,108606,108606.0,Soft Drink,Dr. Pepper,,26,0.4230769230769231,9.884615384615385,Louisville,KY
50,2025,41,108606,108606.0,Soft Drink,Dr. Pepper,,25,0.24,10.0,Louisville,KY
50,2025,42,108606,108606.0,Soft Drink,Dr. Pepper,,24,0.2608695652173913,10.0,Louisville,KY
50,2025,43,108606,108606.0,Soft Drink,Dr. Pepper,,24,0.4166666666666667,10.0,Louisville,KY
50,2025,27,108608,108608.0,Soft Drink,Dr. Pepper,,4,0.6666666666666666,7.0,Louisville,KY
50,2025,28,108608,108608.0,Soft Drink,Dr. Pepper,,17,0.4375,7.0,Louisville,KY
50,2025,29,108608,108608.0,Soft Drink,Dr. Pepper,,9,0.1111111111111111,7.0,Louisville,KY
50,2025,30,108608,108608.0,Soft Drink,Dr. Pepper,,16,0.25,7.0,Louisville,KY
50,2025,31,108608,108608.0,Soft Drink,Dr. Pepper,,14,0.23076923076923078,7.461538461538462,Louisville,KY
50,2025,32,108608,108608.0,Soft Drink,Dr. Pepper,,14,0.2857142857142857,8.0,Louisville,KY
50,2025,33,108608,108608.0,Soft Drink,Dr. Pepper,,12,0.08333333333333333,8.0,Louisville,KY
50,2025,34,108608,108608.0,Soft Drink,Dr. Pepper,,9,0.125,8.0,Louisville,KY
50,2025,35,108608,108608.0,Soft Drink,Dr. Pepper,,10,0.3,8.0,Louisville,KY
50,2025,36,108608,108608.0,Soft Drink,Dr. Pepper,,15,0.06666666666666667,9.0,Louisville,KY
50,2025,37,108608,108608.0,Soft Drink,Dr. Pepper,,19,0.3333333333333333,9.0,Louisville,KY
50,2025,38,108608,108608.0,Soft Drink,Dr. Pepper,,11,0.375,9.0,Louisville,KY
50,2025,39,108608,108608.0,Soft Drink,Dr. Pepper,,15,0.25,9.0,Louisville,KY
50,2025,40,108608,108608.0,Soft Drink,Dr. Pepper,,16,0.07692307692307693,9.538461538461538,Louisville,KY
50,2025,41,108608,108608.0,Soft Drink,Dr. Pepper,,9,0.2857142857142857,10.0,Louisville,KY
50,2025,42,108608,108608.0,Soft Drink,Dr. Pepper,,19,0.2857142857142857,10.0,Louisville,KY
50,2025,43,108608,108608.0,Soft Drink,Dr. Pepper,,13,0.3076923076923077,10.0,Louisville,KY
50,2025,27,108612,108612.0,Soft Drink,Mountain Dew,,6,0.3333333333333333,7.0,Louisville,KY
50,2025,28,108612,108612.0,Soft Drink,Mountain Dew,,10,0.2222222222222222,7.0,Louisville,KY
50,2025,29,108612,108612.0,Soft Drink,Mountain Dew,,15,0.14285714285714285,7.0,Louisville,KY
50,2025,30,108612,108612.0,Soft Drink,Mountain Dew,,4,0.0,7.0,Louisville,KY
50,2025,31,108612,108612.0,Soft Drink,Mountain Dew,,10,0.3,7.6,Louisville,KY
50,2025,32,108612,108612.0,Soft Drink,Mountain Dew,,17,0.23529411764705882,8.0,Louisville,KY
50,2025,33,108612,108612.0,Soft Drink,Mountain Dew,,22,0.2,8.0,Louisville,KY
50,2025,34,108612,108612.0,Soft Drink,Mountain Dew,,13,0.2727272727272727,8.0,Louisville,KY
50,2025,35,108612,108612.0,Soft Drink,Mountain Dew,,12,0.2727272727272727,8.0,Louisville,KY
50,2025,36,108612,108612.0,Soft Drink,Mountain Dew,,10,0.5,9.0,Louisville,KY
50,2025,37,108612,108612.0,Soft Drink,Mountain Dew,,17,0.5294117647058824,9.0,Louisville,KY
50,2025,38,108612,108612.0,Soft Drink,Mountain Dew,,14,0.42857142857142855,9.0,Louisville,KY
50,2025,39,108612,108612.0,Soft Drink,Mountain Dew,,17,0.3125,9.0,Louisville,KY
50,2025,40,108612,108612.0,Soft Drink,Mountain Dew,,10,0.2,9.7,Louisville,KY
50,2025,41,108612,108612.0,Soft Drink,Mountain Dew,,9,0.3333333333333333,10.0,Louisville,KY
50,2025,42,108612,108612.0,Soft Drink,Mountain Dew,,9,0.5,10.0,Louisville,KY
50,2025,43,108612,108612.0,Soft Drink,Mountain Dew,,11,0.36363636363636365,10.0,Louisville,KY
50,2025,27,108616,108616.0,Soft Drink,Pepsi,,34,0.5172413793103449,7.0,Louisville,KY
50,2025,28,108616,108616.0,Soft Drink,Pepsi,,32,0.3448275862068966,7.0,Louisville,KY
50,2025,29,108616,108616.0,Soft Drink,Pepsi,,37,0.4375,7.0,Louisville,KY
50,2025,30,108616,108616.0,Soft Drink,Pepsi,,32,0.26666666666666666,7.0,Louisville,KY
50,2025,31,108616,108616.0,Soft Drink,Pepsi,,33,0.36666666666666664,7.6,Louisville,KY
50,2025,32,108616,108616.0,Soft Drink,Pepsi,,35,0.14285714285714285,8.0,Louisville,KY
50,2025,33,108616,108616.0,Soft Drink,Pepsi,,30,0.2962962962962963,8.0,Louisville,KY
50,2025,34,108616,108616.0,Soft Drink,Pepsi,,30,0.39285714285714285,8.0,Louisville,KY
50,2025,35,108616,108616.0,Soft Drink,Pepsi,,35,0.2903225806451613,8.0,Louisville,KY
50,2025,36,108616,108616.0,Soft Drink,Pepsi,,27,0.36,9.0,Louisville,KY
50,2025,37,108616,108616.0,Soft Drink,Pepsi,,46,0.23809523809523808,9.0,Louisville,KY
50,2025,38,108616,108616.0,Soft Drink,Pepsi,,43,0.225,9.0,Louisville,KY
50,2025,39,108616,108616.0,Soft Drink,Pepsi,,42,0.3076923076923077,9.0,Louisville,KY
50,2025,40,108616,108616.0,Soft Drink,Pepsi,,31,0.5714285714285714,9.928571428571429,Louisville,KY
50,2025,41,108616,108616.0,Soft Drink,Pepsi,,29,0.4074074074074074,10.0,Louisville,KY
50,2025,42,108616,108616.0,Soft Drink,Pepsi,,49,0.39473684210526316,10.0,Louisville,KY
50,2025,43,108616,108616.0,Soft Drink,Pepsi,,30,0.3333333333333333,10.0,Louisville,KY
50,2025,27,108618,108618.0,Soft Drink,Pepsi,,3,0.0,7.0,Louisville,KY
50,2025,28,108618,108618.0,Soft Drink,Pepsi,,5,0.6,7.0,Louisville,KY
50,2025,29,108618,108618.0,Soft Drink,Pepsi,,8,0.0,7.0,Louisville,KY
50,2025,30,108618,108618.0,Soft Drink,Pepsi,,3,0.3333333333333333,7.0,Louisville,KY
50,2025,31,108618,108618.0,Soft Drink,Pepsi,,4,0.25,7.5,Louisville,KY
50,2025,32,108618,108618.0,Soft Drink,Pepsi,,8,0.8,8.0,Louisville,KY
